run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
130,169,50,50,0,0,1508
131,169,60,60,0,0,1496
132,169,60,60,0,0,1576
133,169,60,60,0,0,1452
134,168,60,60,0,0,1592
135,168,60,60,0,0,1592
136,168,60,60,0,0,1576
137,169,60,50,0,0,1460
138,168,60,60,0,0,1576
139,168,60,60,0,0,1464
140,168,60,60,0,0,1508
141,168,70,70,0,0,1456
142,169,50,50,0,0,1592
143,168,60,60,0,0,1592
144,168,60,60,0,0,1720
145,168,60,60,0,0,1496
146,169,60,60,0,0,1464
147,170,60,60,0,0,1588
148,170,60,60,0,0,1452
149,175,40,40,0,0,1588
150,168,60,60,0,0,1720
151,158,30,30,0,0,1620
152,157,30,30,0,0,1620
153,158,30,20,0,0,1592
154,168,70,60,0,0,1464
155,168,60,60,0,0,1504
156,168,40,40,0,0,1588
157,169,60,50,0,0,1592
158,169,60,60,0,0,1620
159,168,60,50,0,0,1620
160,169,60,60,0,0,1616
161,169,60,60,0,0,1592
162,169,60,60,0,0,1464
163,168,60,60,0,0,1456
164,168,50,40,0,0,1588
165,169,60,60,0,0,1456
166,168,60,60,0,0,1464
167,168,60,60,0,0,1456
168,168,60,60,0,0,1556
169,159,40,40,0,0,1456
170,168,60,60,0,0,1576
171,159,30,30,0,0,1496
172,169,60,60,0,0,1720
173,160,40,40,0,0,1620
174,168,60,60,0,0,1508
175,169,60,60,0,0,1588
176,168,60,60,0,0,1460
177,169,60,60,0,0,1616
178,169,60,60,0,0,1496
179,169,60,60,0,0,1496
180,168,60,60,0,0,1508
181,169,60,60,0,0,1504
182,159,40,40,0,0,1616
183,169,60,60,0,0,1496
184,168,60,50,0,0,1452
185,168,60,60,0,0,1464
186,168,60,60,0,0,1588
187,168,60,60,0,0,1592
188,157,30,30,0,0,1460
189,160,30,30,0,0,1720
190,169,60,60,0,0,1460
191,168,60,60,0,0,1720
192,169,60,60,0,0,1456
193,168,60,60,0,0,1576
194,168,60,60,0,0,1592
195,169,50,50,0,0,1592
196,169,60,60,0,0,1456
