run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
118,169,70,60,0,0,1636
119,158,30,30,0,0,1476
120,158,30,30,0,0,1592
121,158,30,30,0,0,1544
122,158,30,30,0,0,1592
123,158,30,30,0,0,1512
124,157,30,30,0,0,1544
125,158,30,30,0,0,1544
126,158,30,30,0,0,1672
127,169,70,70,0,0,1468
128,158,30,30,0,0,1672
129,168,70,60,0,0,1512
130,168,70,70,0,0,1672
131,158,30,30,0,0,1472
132,158,30,30,0,0,1636
133,168,70,70,0,0,1672
134,163,50,50,0,0,1540
135,158,30,30,0,0,1472
136,168,50,50,0,0,1544
137,158,30,30,0,0,1636
138,158,30,30,0,0,1476
139,169,70,70,0,0,1512
140,158,30,30,0,0,1636
141,158,30,30,0,0,1524
142,158,30,30,0,0,1544
143,169,70,70,0,0,1544
144,158,30,30,0,0,1632
145,158,30,30,0,0,1592
146,158,30,30,0,0,1468
147,157,30,30,0,0,1468
148,158,30,30,0,0,1672
149,158,30,30,0,0,1544
150,169,70,70,0,0,1544
151,157,30,30,0,0,1540
152,158,30,30,0,0,1520
153,158,30,30,0,0,1476
154,158,30,30,0,0,1544
155,158,30,30,0,0,1576
156,169,60,60,0,0,1636
157,158,30,30,0,0,1544
158,158,30,30,0,0,1524
159,157,30,30,0,0,1632
160,168,60,60,0,0,1544
161,158,30,30,0,0,1544
162,157,30,30,0,0,1672
163,157,30,30,0,0,1468
164,158,30,30,0,0,1524
165,158,30,30,0,0,1544
166,158,30,30,0,0,1544
167,158,30,30,0,0,1468
168,169,60,60,0,0,1544
169,158,30,30,0,0,1672
170,168,70,70,0,0,1508
171,158,30,30,0,0,1544
172,168,60,60,0,0,1636
173,168,70,60,0,0,1512
174,157,30,30,0,0,1544
175,158,30,30,0,0,1468
176,168,60,60,0,0,1544
177,169,60,60,0,0,1636
178,169,70,70,0,0,1544
179,158,30,30,0,0,1524
180,158,30,30,0,0,1468
181,169,70,60,0,0,1468
182,158,30,30,0,0,1520
183,170,70,70,0,0,1472
184,158,30,30,0,0,1636
185,158,30,30,0,0,1544
186,158,30,30,0,0,1540
187,168,50,50,0,0,1632
188,158,30,30,0,0,1524
189,157,30,30,0,0,1520
190,169,60,60,0,0,1544
191,168,60,50,0,0,1672
192,168,70,60,0,0,1520
193,168,50,50,0,0,1636
194,157,30,30,0,0,1472
195,158,30,30,0,0,1632
196,169,60,60,0,0,1544
197,168,70,70,0,0,1544
198,169,60,60,0,0,1544
199,169,60,60,0,0,1544
200,168,70,60,0,0,1672
201,169,60,60,0,0,1544
202,158,30,30,0,0,1512
203,158,30,30,0,0,1540
204,158,30,30,0,0,1632
205,158,30,30,0,0,1512
206,158,30,30,0,0,1512
207,158,30,30,0,0,1524
208,169,60,60,0,0,1544
209,158,30,30,0,0,1592
210,158,30,30,0,0,1528
211,158,30,30,0,0,1544
212,169,70,60,0,0,1472
213,158,30,30,0,0,1592
214,168,70,70,0,0,1476
215,158,30,30,0,0,1632
216,168,70,60,0,0,1520
217,168,50,50,0,0,1544
218,169,60,60,0,0,1672
219,158,30,30,0,0,1468
220,158,30,30,0,0,1468
221,169,70,70,0,0,1476
222,158,30,30,0,0,1636
223,169,60,60,0,0,1512
224,169,70,70,0,0,1540
225,158,30,30,0,0,1472
226,158,30,30,0,0,1636
227,158,30,30,0,0,1672
228,158,30,30,0,0,1592
229,158,30,30,0,0,1544
230,158,30,30,0,0,1524
231,158,30,30,0,0,1544
232,158,30,30,0,0,1512
233,169,60,60,0,0,1468
234,158,30,30,0,0,1468
235,158,30,30,0,0,1520
236,158,30,30,0,0,1544
237,158,30,30,0,0,1632
238,158,30,30,0,0,1544
239,158,30,30,0,0,1468
240,158,30,30,0,0,1632
241,158,30,30,0,0,1520
242,158,30,30,0,0,1544
243,158,30,30,0,0,1540
244,158,30,30,0,0,1544
245,158,30,30,0,0,1544
246,158,30,30,0,0,1524
247,158,30,30,0,0,1476
248,157,30,30,0,0,1472
249,169,70,70,0,0,1636
250,158,30,30,0,0,1512
251,158,30,30,0,0,1476
252,157,30,30,0,0,1544
253,158,30,30,0,0,1468
254,169,60,60,0,0,1544
255,158,30,30,0,0,1632
256,168,70,70,0,0,1544
257,158,30,30,0,0,1544
258,157,30,30,0,0,1512
259,158,30,30,0,0,1672
260,169,70,60,0,0,1540
261,158,30,30,0,0,1592
262,158,30,30,0,0,1672
263,158,30,30,0,0,1632
264,169,70,60,0,0,1632
265,158,30,30,0,0,1512
266,158,30,30,0,0,1472
267,158,30,30,0,0,1672
268,169,60,60,0,0,1540
269,158,30,30,0,0,1472
270,158,30,30,0,0,1636
271,158,30,30,0,0,1672
272,158,30,30,0,0,1524
273,158,30,30,0,0,1592
274,168,70,60,0,0,1540
275,158,30,30,0,0,1512
276,158,30,30,0,0,1672
277,158,30,30,0,0,1476
278,158,30,30,0,0,1672
279,170,50,50,0,0,1476
280,158,30,30,0,0,1544
281,158,30,30,0,0,1544
282,169,60,60,0,0,1524
283,169,70,60,0,0,1632
284,158,30,30,0,0,1632
285,158,30,30,0,0,1476
286,158,30,30,0,0,1544
287,157,30,30,0,0,1520
288,168,70,60,0,0,1544
289,157,30,30,0,0,1544
290,158,30,30,0,0,1592
291,158,30,30,0,0,1520
292,169,60,60,0,0,1512
293,169,60,60,0,0,1544
294,158,30,30,0,0,1476
295,158,30,30,0,0,1512
296,158,30,30,0,0,1520
297,158,30,30,0,0,1476
298,158,30,30,0,0,1468
299,158,30,30,0,0,1512
300,169,60,60,0,0,1468
